box_loss,object_loss,no_object_loss,class_loss,total_loss
1.377102255821228,0.1809374839067459,0.7065733671188354,4.6059441566467285,6.8705573081970215
0.5586621761322021,0.1010570079088211,0.673596203327179,4.589955806732178,5.923271179199219
0.18127477169036865,0.039671167731285095,0.708092212677002,4.28652286529541,5.2155609130859375
1.000894546508789,0.19284071028232574,0.7002290487289429,4.49454402923584,6.388508319854736
0.46565431356430054,0.07945103943347931,0.674483597278595,4.4508867263793945,5.670475959777832
0.19622750580310822,0.04410109668970108,0.7065192461013794,4.395246982574463,5.342094898223877
1.094742774963379,0.15196774899959564,0.6878846883773804,4.38344669342041,6.318042278289795
0.476004958152771,0.06432103365659714,0.6685774922370911,4.849898338317871,6.058802127838135
0.7409785985946655,0.04511639103293419,0.7056143879890442,4.341594219207764,5.833303928375244
0.9369531273841858,0.14937186241149902,0.6794896721839905,4.290596008300781,6.056410312652588
0.4448849558830261,0.07656080275774002,0.6672950983047485,4.5668463706970215,5.755587100982666
0.31416985392570496,0.04714250564575195,0.7040694355964661,4.438800811767578,5.504182815551758
0.903623104095459,0.1520072966814041,0.6743708252906799,4.263782024383545,5.993782997131348
0.43191659450531006,0.07373960316181183,0.668101966381073,4.48011589050293,5.653873920440674
0.2913525104522705,0.03638286516070366,0.7024355530738831,4.342200756072998,5.372371673583984
0.9468951225280762,0.15484145283699036,0.662397027015686,4.294236183166504,6.0583696365356445
0.3170105218887329,0.07118723541498184,0.6621090173721313,4.4726457595825195,5.522952556610107
0.2041618973016739,0.03869928792119026,0.7006071209907532,4.436801910400391,5.380270481109619
1.1891791820526123,0.14548280835151672,0.6558862328529358,4.159337997436523,6.149886131286621
0.4660687744617462,0.0804646760225296,0.6615239381790161,4.48477840423584,5.692835807800293
0.2919488251209259,0.04978865385055542,0.6989997625350952,4.3246564865112305,5.36539363861084
0.8080101609230042,0.10658744722604752,0.648334264755249,4.097326278686523,5.6602582931518555
0.40276414155960083,0.050105981528759,0.6568975448608398,4.545019149780273,5.654787063598633
0.37263771891593933,0.045558810234069824,0.6973400115966797,4.335031509399414,5.450568199157715
0.6228529810905457,0.11117104440927505,0.6499496102333069,4.2261762619018555,5.61014986038208
0.30926939845085144,0.04630735144019127,0.6619429588317871,4.539735794067383,5.557255268096924
0.3019993007183075,0.046418845653533936,0.6964712738990784,4.293251037597656,5.338140487670898
0.6468172073364258,0.10891495645046234,0.6412298083305359,4.223145961761475,5.620107650756836
0.29555174708366394,0.04643171280622482,0.6570624113082886,4.570148944854736,5.569194793701172
0.33610329031944275,0.03705422207713127,0.6951138377189636,4.363478660583496,5.4317498207092285
0.6032535433769226,0.08942937850952148,0.6346315741539001,4.075913429260254,5.403227806091309
0.3725719451904297,0.04781825840473175,0.654373288154602,4.546804428100586,5.621567726135254
0.43331196904182434,0.05273278430104256,0.6939125061035156,4.262877464294434,5.442834854125977
0.5739986896514893,0.09577498584985733,0.6336272954940796,3.982954978942871,5.286355972290039
0.30481061339378357,0.04844096675515175,0.6547666192054749,4.419504642486572,5.427522659301758
0.2720591425895691,0.03659346327185631,0.692103385925293,4.214225769042969,5.214981555938721
0.5450509190559387,0.08214525133371353,0.6273618340492249,3.9138753414154053,5.16843318939209
