box_loss,object_loss,no_object_loss,class_loss,total_loss
8.26690137386322,0.11555421352386475,6.823866963386536,1.7267155647277832,16.93303680419922
2.4772799015045166,0.1058097630739212,6.772782206535339,1.9749239683151245,11.330795288085938
7.808040976524353,0.14434126019477844,6.953386068344116,2.1273069381713867,17.0330753326416
2.8669846057891846,0.02157965861260891,6.670659184455872,1.9818696975708008,11.541092872619629
2.955501675605774,0.04035589471459389,6.756095290184021,2.157025098800659,11.908977508544922
5.33467173576355,0.07928638160228729,6.939108371734619,2.0954527854919434,14.448519706726074
2.695474624633789,0.009712733328342438,6.556387543678284,1.3990157842636108,10.660591125488281
3.057405650615692,0.07417301088571548,6.710878610610962,2.0102837085723877,11.852741241455078
6.114132404327393,0.09404894709587097,6.9142842292785645,2.0516293048858643,15.174095153808594
3.8791346549987793,0.09898211807012558,6.483471989631653,1.160535454750061,11.622123718261719
3.3193165063858032,0.08029922842979431,6.715452075004578,1.9158576726913452,12.030925750732422
4.842596650123596,0.07853132486343384,6.918702721595764,2.0607614517211914,13.900591850280762
1.329517662525177,0.004967268090695143,6.403674483299255,0.7994691729545593,8.537628173828125
2.7602607011795044,0.06471265852451324,6.690754294395447,1.873082160949707,11.388809204101562
4.697072505950928,0.09517240524291992,6.912870407104492,2.1326968669891357,13.837812423706055
1.555926501750946,0.02716222032904625,6.328837275505066,1.0121479034423828,8.924074172973633
4.890071749687195,0.043834440410137177,6.646021008491516,1.4933274984359741,13.073254585266113
3.8044601678848267,0.21993836760520935,6.8714505434036255,2.333369493484497,13.229218482971191
2.9238882660865784,0.029177211225032806,6.210640072822571,1.263060212135315,10.426765441894531
2.0288440585136414,0.04030415043234825,6.589713096618652,2.2148971557617188,10.873758316040039
7.077045440673828,0.20120826363563538,6.8640053272247314,2.17818546295166,16.320444107055664
5.046026706695557,0.03294927999377251,6.183680295944214,0.9508973360061646,12.213554382324219
2.4309003353118896,0.07489266246557236,6.589598059654236,1.2187517881393433,10.314143180847168
6.743285655975342,0.20379915833473206,6.858698129653931,2.5546159744262695,16.36039924621582
14.981842041015625,0.014595966786146164,6.096230149269104,1.2430115938186646,22.33568000793457
3.180559277534485,0.016433823853731155,6.598236560821533,1.258967399597168,11.054197311401367
4.987840056419373,0.17701812088489532,6.8504345417022705,3.0860378742218018,15.101330757141113
8.17977786064148,0.09588706493377686,6.054158806800842,1.1939542293548584,15.523778915405273
3.6176279187202454,0.01868773065507412,6.5653157234191895,0.8273426294326782,11.028974533081055
3.808375895023346,0.2056063711643219,6.8139684200286865,2.9011192321777344,13.729070663452148
2.8076955676078796,0.027095040306448936,5.9944939613342285,0.9571920037269592,9.786476135253906
2.1737048029899597,0.08837352693080902,6.581048965454102,2.061528205871582,10.904655456542969
5.727800130844116,0.11618642508983612,6.839292645454407,2.0156962871551514,14.698975563049316
1.9082824885845184,0.0012090867385268211,5.866410136222839,0.30888086557388306,8.084782600402832
3.3335623145103455,0.0535932257771492,6.506384015083313,1.6289005279541016,11.522439956665039
4.829401969909668,0.11660793423652649,6.809475421905518,2.030986785888672,13.78647232055664
0.48942193388938904,0.0668015405535698,5.8620840311050415,0.4509007930755615,6.869208335876465
2.001890391111374,0.033738985657691956,6.4927709102630615,1.861432433128357,10.389833450317383
4.8913392424583435,0.08304338902235031,6.791560649871826,1.980873942375183,13.746817588806152
1.2924875319004059,0.02307703159749508,5.810563564300537,0.3638990819454193,7.49002742767334
