box_loss,object_loss,no_object_loss,class_loss,total_loss
16.05342388153076,0.17872411012649536,6.826108694076538,2.8205676078796387,25.878826141357422
7.541675567626953,0.13571660220623016,7.0357125997543335,2.599205493927002,17.31231117248535
5.766029953956604,0.055071473121643066,7.51550018787384,2.672325611114502,16.008926391601562
7.46187686920166,0.13398949801921844,6.737235188484192,3.3663206100463867,17.699420928955078
3.893152177333832,0.17527364194393158,6.9816190004348755,2.3960766792297363,13.446121215820312
5.231700539588928,0.06748232245445251,7.465906143188477,2.72603178024292,15.491121292114258
5.028029680252075,0.08669562637805939,6.656794548034668,2.4970428943634033,14.268562316894531
3.5313913226127625,0.07802816480398178,6.957453489303589,2.46077036857605,13.027643203735352
5.380383729934692,0.08147001266479492,7.463390827178955,2.4527387619018555,15.377983093261719
5.043508410453796,0.044464632868766785,6.569276452064514,2.531235694885254,14.188485145568848
3.4278425574302673,0.07715548574924469,6.9263505935668945,2.032546043395996,12.463894844055176
7.263765335083008,0.11770995706319809,7.46107280254364,2.472750425338745,17.31529998779297
7.859025597572327,0.05643245577812195,6.501673460006714,2.457258462905884,16.8743896484375
5.122257471084595,0.12229955196380615,6.8887025117874146,2.0116848945617676,14.144944190979004
4.405432939529419,0.07852789759635925,7.4163371324539185,2.427733898162842,14.328031539916992
12.535947561264038,0.03204669803380966,6.447382569313049,1.6463457345962524,20.66172218322754
2.4588543176651,0.01592511683702469,6.872511506080627,1.776822566986084,11.124113082885742
8.357781171798706,0.09567533433437347,7.423774600028992,2.7086753845214844,18.585906982421875
11.967573165893555,0.01903170719742775,6.344217658042908,1.8138116598129272,20.144634246826172
2.678172290325165,0.030373290181159973,6.845389008522034,2.454561710357666,12.008496284484863
8.270202875137329,0.127704456448555,7.413625121116638,3.058506727218628,18.870038986206055
2.7700969576835632,0.02686537429690361,6.277161240577698,2.042973756790161,11.117097854614258
5.338091254234314,0.1340174674987793,6.807421445846558,2.498354196548462,14.777884483337402
5.952626466751099,0.11233392357826233,7.386321425437927,3.004199266433716,16.455480575561523
3.611307144165039,0.044043444097042084,6.211399435997009,1.8218919038772583,11.688642501831055
5.566756725311279,0.11195169389247894,6.784659028053284,1.735392451286316,14.198760032653809
7.608879804611206,0.07342559099197388,7.352789044380188,2.6344001293182373,17.66949462890625
5.302165746688843,0.11595793068408966,6.15561842918396,2.201979160308838,13.775721549987793
4.9080222845077515,0.12796232104301453,6.75410270690918,2.116159200668335,13.906246185302734
2.235345244407654,0.04471724107861519,7.337178587913513,2.62459135055542,12.241832733154297
8.488879203796387,0.0955459326505661,6.065378189086914,2.0891764163970947,16.73897933959961
4.850299954414368,0.10375407338142395,6.746872663497925,2.4927897453308105,14.193716049194336
3.043661117553711,0.04080606997013092,7.316441535949707,2.635643482208252,13.036552429199219
4.565539658069611,0.07421215623617172,6.049538850784302,1.643796443939209,12.333086967468262
2.23660409450531,0.04312042519450188,6.717327833175659,2.0564308166503906,11.053483963012695
3.2867431640625,0.07088964432477951,7.279583811759949,2.472069263458252,13.109286308288574
3.790219724178314,0.05483393743634224,5.954340696334839,1.664502739906311,11.463897705078125
3.3419108390808105,0.0659341961145401,6.67389452457428,2.125124454498291,12.206863403320312
7.486212849617004,0.1148766502737999,7.288582921028137,2.648137331008911,17.537809371948242
1.0092175006866455,0.007929510436952114,5.823225378990173,1.038986325263977,7.879358768463135
3.080335855484009,0.03587554022669792,6.6428738832473755,1.5663174390792847,11.325403213500977
6.893513202667236,0.096962571144104,7.256492972373962,2.7424099445343018,16.989377975463867
3.4811657667160034,0.0723067969083786,5.769657492637634,1.393711805343628,10.716842651367188
2.9490911960601807,0.12473127990961075,6.629553437232971,1.8394207954406738,11.542797088623047
3.4263846278190613,0.047220416367053986,7.2422802448272705,2.434236526489258,13.150121688842773
5.569189786911011,0.08368554711341858,5.73773980140686,0.762677013874054,12.153291702270508
2.246614694595337,0.02440146915614605,6.608420014381409,1.3561373949050903,10.235572814941406
7.195863723754883,0.024003928527235985,7.241035103797913,3.131305456161499,17.592208862304688
3.094947934150696,0.031310904771089554,5.64574122428894,1.1348463296890259,9.90684700012207
3.2452866435050964,0.024295756593346596,6.567203402519226,1.4098789691925049,11.246665000915527
7.615397572517395,0.10508275032043457,7.217244505882263,2.736403226852417,17.67412757873535
2.8980064392089844,0.06345252692699432,5.52852988243103,1.2437281608581543,9.73371696472168
2.996145486831665,0.037744682282209396,6.539737582206726,1.8250128030776978,11.398640632629395
5.287066698074341,0.08142105489969254,7.203015089035034,3.0438578128814697,15.615360260009766
1.9144552946090698,0.08196674287319183,5.522981882095337,1.4792131185531616,8.998617172241211
2.2752025723457336,0.08900929987430573,6.545555591583252,1.6261876821517944,10.535955429077148
5.1142966747283936,0.06930365413427353,7.174869775772095,2.643933057785034,15.002403259277344
9.375689625740051,0.08297627419233322,5.511954426765442,1.7301980257034302,16.700817108154297
3.3335912227630615,0.08366409689188004,6.505277156829834,2.1344401836395264,12.05697250366211
2.8991812467575073,0.04289687052369118,7.143232822418213,2.5321977138519287,12.617508888244629
5.337558388710022,0.09729787707328796,5.300498604774475,1.9798096418380737,12.715164184570312
